book_id,work_id,isbn,authors,original_publication_year,title_x,average_rating,ratings_count,work_ratings_count,work_text_reviews_count,ratings_1,ratings_2,ratings_3,ratings_4,ratings_5,genre,pages,_merge,to_read_count
8481,16057047,1416983309,Ellen Hopkins,2012.0,Tilt,4.2,12141,12729,986,202,487,2016,3894,6130,"Young Adult,Poetry,Contemporary,Fiction,Realistic Fiction,Romance,LGBT,Young Adult,Teen,Health,Mental Health,Young Adult,Young Adult Contemporary",608.0,both,36.0
8482,2772968,345491149,Todd J. McCaffrey,2008.0,"Dragonheart (Pern, #21)",4.14,10996,11869,169,206,464,2260,3417,5522,,,left_only,15.0
8483,24508292,149033274X,J.C. Reed,2013.0,"Conquer Your Love (Surrender Your Love, #2)",4.01,16089,19051,831,268,903,3900,7234,6746,,,left_only,17.0
8484,1889,142401447,Brian Jacques,1996.0,"Pearls of Lutra (Redwall, #9)",3.99,15605,16306,174,150,668,4002,5916,5570,,,left_only,8.0
8485,4271462,670020478,"Ken Robinson, Lou Aronica",2009.0,The Element: How Finding Your Passion Changes Everything,3.89,9074,11124,1216,230,779,2596,3932,3587,,,left_only,37.0
8486,44222605,670025771,Geraldine Brooks,2015.0,The Secret Chord,3.55,9228,11156,2139,446,1120,3383,4221,1986,,,left_only,91.0
8487,26641852,1484721349,Rick Riordan,2014.0,The Staff of Serapis (Percy Jackson & Kane Chronicles Crossover #2),4.31,11947,15756,790,90,327,2258,4996,8085,,,left_only,50.0
8488,24321178,1482658143,Amy Harmon,2013.0,A Different Blue,4.22,14183,19902,2546,266,658,2776,6977,9225,,,left_only,41.0
8489,2164522,1416544186,Chuck Klosterman,2008.0,Downtown Owl,3.53,9666,10394,1052,259,1080,3611,3797,1647,,,left_only,20.0
8490,783064,345459210,William C. Dietz,2003.0,Halo: The Flood,3.69,9709,10516,432,379,1118,2901,3137,2981,,,left_only,3.0
8491,2990120,345397673,Terry Brooks,2001.0,"Antrax (Voyage of the Jerle Shannara, #2)",3.94,12947,13617,155,96,653,3482,5096,4290,,,left_only,2.0
8492,752463,375755195,Billy Collins,2001.0,Sailing Alone Around the Room: New and Selected Poems,4.24,10999,11254,575,213,352,1423,3853,5413,,,left_only,33.0
8493,18079694,62048546,Anna Carey,2012.0,"Once (Eve, #2)",3.9,15315,16382,1161,292,1000,4020,5769,5301,"Science Fiction,Dystopia,Young Adult,Romance,Fantasy,Science Fiction,Apocalyptic,Post Apocalyptic,Fiction,Adventure,Young Adult,Teen,Audiobook",354.0,both,25.0
8495,287351,671876465,Lois McMaster Bujold,1994.0,"Mirror Dance (Vorkosigan Saga, #8)",4.32,14391,15355,458,69,221,1825,5804,7436,,,left_only,8.0
8496,1734360,312363044,"Jennifer Crusie, Bob Mayer",2007.0,Agnes and the Hitman,3.93,15848,16850,1476,399,1010,3856,5695,5890,,,left_only,15.0
8497,6684749,1596914521,"Apostolos Doxiadis, Christos H. Papadimitriou, Alecos Papadatos, Annie Di Donna",2009.0,Logicomix: An epic search for truth,4.01,11004,12191,1211,134,522,2435,5125,3975,,,left_only,18.0
8498,12476227,2246760011,Laurent Binet,2009.0,HHhH,4.07,7765,12259,1671,229,523,1968,4990,4549,,,left_only,27.0
8499,42205784,62305190,Kate Andersen Brower,2015.0,The Residence: Inside the Private World of the White House,3.75,8841,11660,1583,194,770,3446,4627,2623,,,left_only,46.0
8501,21422049,345540875,Lori Nelson Spielman,2013.0,The Life List,4.08,8301,12773,1900,171,538,2315,4820,4929,"Fiction,Womens Fiction,Chick Lit,Romance,Contemporary,Roman,Adult,Adult Fiction,Womens Fiction,Audiobook,Family",354.0,both,22.0
8502,16821668,61797081,Kelley Armstrong,2013.0,"The Rising (Darkness Rising, #3)",4.13,17452,18781,1493,149,639,3592,6714,7687,"Young Adult,Fantasy,Fantasy,Paranormal,Fantasy,Urban Fantasy,Fantasy,Supernatural,Romance,Shapeshifters,Werewolves,Paranormal,Shapeshifters,Fantasy,Magic,Fiction",406.0,both,44.0
8506,1177518,441010288,T.A. Barron,1996.0,"The Lost Years (The Lost Years of Merlin, #1)",3.97,12146,14928,629,277,701,3391,5350,5209,,,left_only,15.0
8507,2830002,778325644,Maria V. Snyder,2009.0,"Storm Glass (Glass, #1)",3.95,18218,20205,1444,225,973,4726,7908,6373,,,left_only,28.0
8508,1410491,014118616X,"Iris Murdoch, Mary Kinzie",1978.0,"The Sea, the Sea",3.9,10849,12164,786,297,792,2634,4517,3924,"Fiction,Classics,Literature,Novels,Literary Fiction,European Literature,British Literature,Literature,20th Century,Philosophy,European Literature,Irish Literature,Womens",528.0,both,51.0
8509,18752887,1475145578,Jamie McGuire,2011.0,"Eden (Providence, #3)",4.17,15420,16162,817,190,628,2690,5446,7208,"Fantasy,Paranormal,Romance,Paranormal,Angels,Fantasy,Young Adult,Romance,Paranormal Romance,New Adult,Fantasy,Supernatural,Fiction,Paranormal,Demons",276.0,both,36.0
8510,1685711,689857977,Margaret Peterson Haddix,2005.0,"Among the Enemy (Shadow Children, #6)",4.16,14836,15316,516,79,417,2949,5473,6398,"Science Fiction,Dystopia,Young Adult,Science Fiction,Fiction,Childrens,Middle Grade,Childrens,Fantasy,Adventure,Young Adult,Teen,Futuristic",240.0,both,21.0
8513,124787,670032085,Dave Ramsey,1992.0,Financial Peace Revisited,4.31,10914,11271,614,95,263,1528,3508,5877,"Nonfiction,Economics,Finance,Self Help,Finance,Personal Finance,Currency,Money,Business,Christian,Economics,Self Help,Personal Development,Reference",352.0,both,19.0
8514,2643785,671888587,Mary Higgins Clark,1993.0,I'll Be Seeing You,3.79,13804,14668,305,81,668,4907,5597,3415,,,left_only,5.0
8515,9742847,307461181,Carol Burnett,2010.0,This Time Together: Laughter and Reflection,4.05,10609,12334,1406,171,471,2474,4728,4490,,,left_only,26.0
8516,265218,140280464,Ruth Ozeki,1998.0,My Year of Meats,3.93,10297,11143,1254,134,496,2420,5070,3023,"Fiction,Cultural,Japan,Food and Drink,Food,Contemporary,Novels,Literary Fiction,Cultural,Asia,Academic,School,Audiobook,Adult Fiction",366.0,both,27.0
8517,59257,446696161,Octavia E. Butler,2005.0,Fledgling,3.9,11792,12942,1806,299,827,2876,4773,4167,,,left_only,26.0
8519,1596107,385337388,"Samuel Shem, John Updike",1978.0,The House of God,3.95,8812,10364,790,226,621,2146,3842,3529,,,left_only,36.0
8521,42294915,439874025,Pam Muñoz Ryan,2015.0,Echo,4.36,14864,15642,3526,208,359,1555,5013,8507,,,left_only,58.0
8522,417864,039953346X,Keri Smith,2007.0,Wreck This Journal,4.19,10012,12794,797,298,581,1986,3407,6522,,,left_only,27.0
8523,2944012,60007761,"Aleksandr Solzhenitsyn, Edward E. Ericson Jr.",1973.0,The Gulag Archipelago 1918-1956,4.15,10693,12777,615,142,484,2123,4535,5493,,,left_only,67.0
8526,578830,439395623,Suzanne Weyn,2004.0,"The Bar Code Tattoo (Bar Code, #1)",3.55,14037,14770,1284,849,1883,4098,4133,3807,,,left_only,84.0
8527,13001065,1451649916,Kresley Cole,2013.0,"MacRieve (Immortals After Dark, #14)",4.3,17488,20164,1527,147,503,2563,6796,10155,,,left_only,33.0
8528,12899560,446546313,Larry Levin,2009.0,Oogy: The Dog Only a Family Could Love,4.04,10273,10938,1275,171,673,2167,3439,4488,,,left_only,26.0
8529,35975,037572737X,James Ellroy,1995.0,"American Tabloid (Underworld USA, #1)",4.21,10193,11525,647,153,392,1674,3967,5339,,,left_only,21.0
8530,11014959,1442408626,Thomas E. Sniegoski,2010.0,"The Fallen and Leviathan (The Fallen, #1-2)",3.74,13676,14076,867,685,1362,3381,4078,4570,,,left_only,62.0
8531,555,345419391,Anne McCaffrey,1989.0,"The Renegades of Pern (Pern, #10)",3.84,14387,16047,207,116,1005,4811,5578,4537,,,left_only,6.0
8532,1517,156005204,"José Saramago, Giovanni Pontiero",1982.0,Baltasar and Blimunda,3.9,5321,11867,589,296,818,2542,4360,3851,,,left_only,11.0
8533,147818,688044026,"Rose Levy Beranbaum, Maria Guarnaschelli, Vincent Lee, Manuela Paul, Dean G. Bornstein",1988.0,The Cake Bible,4.2,9412,9413,135,182,363,1601,2538,4729,"Food and Drink,Cookbooks,Food and Drink,Cooking,Food and Drink,Food,Nonfiction,Reference,Food and Drink,Culinary,Food and Drink,Foodie,Adult,How To,Classics",592.0,both,11.0
8534,43111795,1484709012,Robert  Beatty,2015.0,"Serafina and the Black Cloak (Serafina, #1)",3.9,12256,14112,2402,324,782,3365,5157,4484,,,left_only,72.0
8535,123227,1857239407,"Alan Dean Foster, George Lucas",1976.0,A New Hope  (Star Wars: Novelizations #4),4.07,10647,12547,413,162,581,2611,4017,5176,,,left_only,8.0
8536,6196976,345498208,Nancy Thayer,2009.0,Summer House,3.91,11460,12150,551,159,530,3171,4711,3579,,,left_only,40.0
8537,902805,1592400825,Sarah Turnbull,2003.0,Almost French: Love and a New Life in Paris,3.68,10668,11659,812,221,904,3744,4320,2470,,,left_only,38.0
8539,6122437,345476867,Anne Rice,1998.0,Pandora / Vittorio the Vampire (New Tales of the Vampires),4.03,10977,11425,52,156,606,2581,3458,4624,,,left_only,31.0
8540,14147620,61728934,Candace Bushnell,2011.0,"Summer and the City (The Carrie Diaries, #2)",3.63,11366,12781,1046,315,1277,4123,4224,2842,,,left_only,22.0
8541,301685,1410400964,Jeffery Deaver,2002.0,"The Stone Monkey (Lincoln Rhyme, #4)",3.94,11769,13676,450,99,476,3469,5682,3950,"Mystery,Thriller,Fiction,Mystery,Crime,Thriller,Mystery Thriller,Suspense,Mystery,Detective,Audiobook,Mystery,Murder Mystery,Novels",657.0,both,19.0
8542,2635612,042520426X,J.D. Robb,2005.0,"Origin in Death (In Death, #21)",4.34,16775,18687,597,34,231,2411,6602,9409,,,left_only,17.0
8543,143581,689849230,Angela Johnson,2003.0,"The First Part Last (Heaven, #2)",3.96,12689,13062,1481,245,827,2985,4178,4827,"Young Adult,Realistic Fiction,Fiction,Young Adult,Teen,Cultural,African American,Contemporary,Young Adult,Coming Of Age,Cultural,Family,Young Adult,High School",144.0,both,12.0
8544,10711242,307459659,"Christopher Chabris, Daniel Simons",2010.0,The Invisible Gorilla: And Other Ways Our Intuitions Deceive Us,3.88,10080,10826,586,227,710,2588,3946,3355,,,left_only,67.0
8545,1744878,055358359X,Tami Hoag,2006.0,"Prior Bad Acts (Kovac and Liska, #3)",4.07,11454,12674,463,84,306,2643,5210,4431,,,left_only,11.0
8546,2083960,61131644,Erin Hunter,2007.0,"Firestar's Quest (Warriors Super Edition, #1)",4.32,14773,15680,514,233,496,2117,3969,8865,,,left_only,3.0
8547,1833795,385521723,Steve Toltz,2008.0,A Fraction of the Whole,4.06,7646,10378,1552,210,605,1756,3624,4183,,,left_only,32.0
8548,19092692,763655996,Jon Klassen,2012.0,This is Not My Hat,4.23,14779,14941,2377,312,559,1986,4655,7429,"Childrens,Picture Books,Childrens,Animals,Humor,Fiction,Childrens,Storytime,Fantasy,Kids,Childrens,Juvenile,Adventure",40.0,both,10.0
8549,4990463,761147489,Ramit Sethi,2009.0,I Will Teach You To Be Rich,4.04,10209,11746,897,188,581,2126,4480,4371,,,left_only,28.0
8550,45955392,446580856,Nelson DeMille,2015.0,"Radiant Angel (John Corey, #7)",3.84,6590,10607,1234,184,582,2780,4246,2815,,,left_only,21.0
8552,281025,84386874,"Karen Kingsbury, Gary Smalley",2004.0,"Rejoice (Redemption, #4)",4.45,11013,11597,193,40,148,1233,3355,6821,"Christian Fiction,Christian,Fiction,Romance,Romance,Christian Romance,Adult Fiction,Inspirational,Drama,Contemporary,Adult",344.0,both,6.0
8553,13358451,385530803,Michio Kaku,2011.0,Physics of the Future: How Science Will Shape Human Destiny and Our Daily Lives by the Year 2100,3.98,10159,11605,919,212,532,2463,4461,3937,,,left_only,63.0
8554,19187762,1423168232,Jennifer Lynn Barnes,2013.0,"The Naturals (The Naturals, #1)",4.16,16704,18010,2671,209,595,2984,6452,7770,"Mystery,Young Adult,Thriller,Contemporary,Mystery,Crime,Fiction,Romance,Thriller,Mystery Thriller,Suspense,Fantasy,Paranormal",308.0,both,51.0
8555,885675,1405208198,"Hergé, Leslie Lonsdale-Cooper, Michael Turner",1960.0,"Tintin in Tibet (Tintin, #20)",4.2,10146,11739,309,69,280,2056,4177,5157,,,left_only,6.0
8556,67171,99459051,"Henning Mankell, Ebba Segerberg",1997.0,"Firewall (Wallander, #8)",3.95,10138,12414,582,102,457,2790,5656,3409,,,left_only,4.0
8557,2078934,081099478X,"Michael Buckley, Peter Ferguson",2008.0,"Tales From the Hood (The Sisters Grimm, #6)",4.29,15020,15534,415,129,337,2284,5001,7783,,,left_only,13.0
8559,2553131,1931514941,Ken Akamatsu,1999.0,"Love Hina, Vol. 01",3.73,10926,11046,119,684,1135,2594,2664,3969,"Sequential Art,Manga,Sequential Art,Comics,Romance,Sequential Art,Graphic Novels,Fiction,Humor,Humor,Comedy,Comics Manga,Manga,Shonen,Asian Literature,Japanese Literature",198.0,both,6.0
8560,106848,075730334X,"William Arntz, Betsy Chasse, Mark Vicente",2005.0,What the Bleep Do We Know!?: Discovering the Endless Possibilities for Altering Your Everyday Reality,4.25,9759,10033,142,212,369,1387,2820,5245,,,left_only,16.0
8561,15693991,1612187005,Jeff Wheeler,2011.0,"The Wretched of Muirwood (Legends of Muirwood, #1)",3.97,6029,13068,868,205,598,2729,5329,4207,"Fantasy,Young Adult,Fiction,Fantasy,Magic,Adventure,Audiobook,Science Fiction Fantasy,Young Adult,Young Adult Fantasy,Fantasy,High Fantasy,Fantasy,Epic Fantasy",302.0,both,19.0
8562,3062691,380753022,Johanna Lindsey,1990.0,"Gentle Rogue (Malory-Anderson Family, #3)",4.23,15496,16709,566,137,496,2686,5482,7908,,,left_only,10.0
8563,42456608,62429973,Terry Pratchett,2015.0,"The Shepherd's Crown (Discworld, #41; Tiffany Aching, #5)",4.34,9134,13799,2099,47,238,1644,4868,7002,,,left_only,46.0
8566,18541011,758278438,Ellen Marie Wiseman,2012.0,The Plum Tree,4.02,8479,10909,1194,151,516,2094,4352,3796,"Historical,Historical Fiction,Fiction,War,World War II,World War II,Holocaust,Historical,Cultural,Germany,War,Romance,Novels,Adult",387.0,both,72.0
8567,1782154,1421506289,"Tsugumi Ohba, Takeshi Obata",2005.0,"Death Note, Vol. 7: Zero (Death Note, #7)",4.41,14480,14907,470,90,296,1603,4277,8641,"Sequential Art,Manga,Sequential Art,Graphic Novels,Sequential Art,Comics,Fantasy,Fiction,Mystery,Horror,Thriller,Young Adult,Fantasy,Supernatural",211.0,both,7.0
8568,21574260,980003431,Michael J. Sullivan,2008.0,"The Crown Conspiracy (The Riyria Revelations, #1)",4.15,12198,13127,786,166,460,2063,4970,5468,,,left_only,110.0
8569,21473047,1250029880,Sherrilyn Kenyon,2013.0,"Styxx (Dark-Hunter, #22)",4.58,14344,16857,2217,243,318,1024,3075,12197,"Romance,Paranormal Romance,Fantasy,Paranormal,Romance,Fantasy,Fantasy,Mythology,Paranormal,Vampires,Fantasy,Urban Fantasy,Adult,Paranormal,Demons,Fantasy,Supernatural",836.0,both,32.0
8571,20777,039458404X,"Marcella Hazan, Karin Kretschmann",1992.0,Essentials of Classic Italian Cooking,4.26,10729,10878,143,217,344,1416,3286,5615,,,left_only,37.0
8572,80125,312340710,"Arnaldur Indriðason, Bernard Scudder",2001.0,Silence of the Grave (Inspector Erlendur #4),3.94,8918,12145,930,150,459,2723,5478,3335,,,left_only,28.0
8573,10965894,803737203,Jess Rothenberg,2012.0,The Catastrophic History of You and Me,4.04,12890,14184,1965,347,762,2601,4720,5754,"Young Adult,Romance,Fantasy,Fantasy,Paranormal,Contemporary,Paranormal,Ghosts,Fiction,Fantasy,Supernatural,Womens Fiction,Chick Lit,Death",375.0,both,31.0
8574,11169441,805090053,April Henry,2010.0,"Girl, Stolen (Girl, Stolen #1)",3.99,13108,13945,2006,212,713,3200,4724,5096,,,left_only,22.0
8575,1200294,1590388003,Obert Skye,2007.0,"Leven Thumps and the Eyes of the Want (Leven Thumps, #3)",3.97,11192,11530,334,271,744,2526,3525,4464,"Fantasy,Young Adult,Fiction,Adventure,Fantasy,Magic,Childrens,Middle Grade,Childrens,Young Adult,Young Adult Fantasy,Childrens,Juvenile,Childrens,Young Readers",406.0,both,18.0
8577,12689293,1935618040,"Leah Wilson, Jennifer Lynn Barnes, Mary Borsellino, Sarah Rees Brennan, Terri  Clark, Bree Despain, Adrienne Kress, Sarah Darer Littman, Cara Lockwood, Elizabeth M. Rees, Carrie Ryan, Ned Vizzini, Lili Wilkinson, Blythe Woolston",2011.0,The Girl Who Was on Fire: Your Favorite Authors on Suzanne Collins' Hunger Games Trilogy,4.28,10189,10659,514,213,415,1556,2425,6050,,,left_only,18.0
8578,1672323,006444001X,"Russell Hoban, Lillian Hoban",1970.0,A Bargain for Frances,4.25,13135,13323,162,146,399,2350,3549,6879,,,left_only,4.0
8579,21530499,399158820,J.D. Robb,2013.0,"Calculated in Death (In Death, #36)",4.23,12807,16402,1199,108,380,2500,5985,7429,"Mystery,Romance,Fiction,Mystery,Crime,Romance,Romantic Suspense,Futuristic,Suspense,Science Fiction,Audiobook,Thriller",386.0,both,23.0
8580,42499230,1555977073,Maggie Nelson,2015.0,The Argonauts,3.99,11925,13249,1556,406,807,2390,4513,5133,,,left_only,47.0
8581,3352513,316005274,"Jann S. Wenner, Corey Seymour",2007.0,Gonzo: The Life of Hunter S. Thompson,4.07,9915,10108,252,78,324,2117,3879,3710,,,left_only,67.0
8582,45487238,374106681,Dominic Smith,2016.0,The Last Painting of Sara de Vos,3.83,12029,16421,1638,762,878,3461,6538,4782,,,left_only,41.0
8584,15324210,758266944,Jennifer Estep,2011.0,"Kiss of Frost (Mythos Academy, #2)",4.05,18386,20025,1140,234,882,4118,7181,7610,"Young Adult,Fantasy,Fantasy,Mythology,Fantasy,Paranormal,Fantasy,Urban Fantasy,Fantasy,Magic,Romance,Fantasy,Supernatural,Romance,Paranormal Romance,Fiction",337.0,both,18.0
8585,905812,439050235,David Shannon,2002.0,Duck On A Bike,4.06,12461,12554,452,227,659,2615,3690,5363,,,left_only,8.0
8586,15424477,1401341705,Margaret Leroy,2011.0,The Soldier's Wife,3.88,11421,12306,1387,190,593,2938,5383,3202,"Historical,Historical Fiction,Fiction,War,World War II,Romance,Historical,War,Adult Fiction,Womens Fiction,Chick Lit,European Literature,British Literature,Romance,Historical Romance",404.0,both,82.0
8588,2434710,140097317,Paul Auster,1985.0,"City of Glass (The New York Trilogy, #1)",3.81,10157,11176,683,230,853,2758,4320,3015,,,left_only,10.0
8590,8349215,61160881,Elizabeth  George,2010.0,"This Body of Death (Inspector Lynley, #16)",4.01,12396,13700,1084,175,515,2785,5745,4480,,,left_only,13.0
8592,2158370,446500046,Jacqueline Carey,2001.0,"Kushiel's Mercy (Imriel's Trilogy, #3)",4.3,13337,14452,471,79,315,2002,4820,7236,,,left_only,23.0
8593,39635,006000942X,Thomas C. Foster,2003.0,How to Read Literature Like a Professor: A Lively and Entertaining Guide to Reading Between the Lines,3.63,12467,14587,1764,524,1332,4212,5409,3110,,,left_only,39.0
8594,16910905,765332000,Orson Scott Card,2011.0,"Shadows in Flight (Ender's Shadow, #5)",3.76,11464,13221,1002,221,1033,3786,4867,3314,"Science Fiction,Fiction,Fantasy,Science Fiction Fantasy,Young Adult,Audiobook,Space,Science Fiction,Aliens,Novels,Adventure",237.0,both,51.0
8595,40025563,62289241,Ilona Andrews,2014.0,"Burn for Me (Hidden Legacy, #1)",4.34,17853,22064,2607,478,482,2108,7023,11973,,,left_only,19.0
8596,1686300,743281640,Robert Crais,2008.0,"Chasing Darkness (Elvis Cole, #12)",4.18,11070,12786,587,50,197,2009,5629,4901,"Mystery,Fiction,Mystery,Crime,Thriller,Thriller,Mystery Thriller,Mystery,Detective,Suspense,Audiobook,Action,Adventure",273.0,both,2.0
8598,691460,312291450,Bruce Campbell,2001.0,If Chins Could Kill: Confessions of a B-Movie Actor,3.99,11853,12391,670,315,467,2483,4904,4222,,,left_only,47.0
8599,1900553,1421515636,"Matsuri Hino, Tomo Kimura",2006.0,"Vampire Knight, Vol. 4 (Vampire Knight, #4)",4.31,13515,13718,205,175,477,1987,3365,7714,,,left_only,6.0
8600,2046778,3499237709,"Denis Johnson, Bettina Abarbanell",2002.0,Train Dreams,3.89,4886,11357,1549,146,653,2709,4669,3180,,,left_only,21.0
8601,18183653,62219685,Rolf Dobelli,2011.0,The Art of Thinking Clearly,3.79,8367,11101,984,347,819,2735,4082,3118,"Nonfiction,Psychology,Self Help,Philosophy,Business,Self Help,Personal Development,Science,Audiobook,Productivity,Leadership",384.0,both,46.0
8602,1685291,152002650,Ellen Stoll Walsh,1989.0,Mouse Paint,4.15,12839,13155,439,169,495,2617,3825,6049,"Childrens,Picture Books,Childrens,Animals,Art,Childrens,Storytime,Fiction,Kids,Childrens,Juvenile,Animals,Cats,Science,Mathematics",32.0,both,2.0
8604,886857,3822859710,Ulrich Bischoff,1990.0,Edvard Munch: 1863-1944 (Basic Art),4.07,8308,8372,17,170,484,1616,2389,3713,,,left_only,6.0
8605,47640,631227083,"Charles Harrison, Paul Wood",2002.0,Art in Theory 1900 - 2000: An Anthology of Changing Ideas,3.94,7861,7866,47,313,538,1662,2138,3215,,,left_only,16.0
8606,14565750,811879542,"Hervé Tullet, Christopher Franceschelli",2010.0,Press Here,4.44,15315,15459,1481,182,386,1506,3684,9701,,,left_only,15.0
8607,4413351,340894334,Robert Muchamore,2005.0,"The Killing (Cherub, #4)",4.12,11584,12355,306,85,423,2411,4417,5019,,,left_only,4.0
8608,14597691,752849190,Harlan Coben,1999.0,Darkest Fear (Myron Bolitar #7),4.03,10955,14064,634,73,303,2928,6603,4157,,,left_only,18.0
8610,2936728,689875460,Lisi Harrison,2005.0,"Revenge of the Wannabes (The Clique, #3)",3.76,12935,13703,701,449,1344,3741,3664,4505,,,left_only,4.0
8612,128139,1563890526,"Jamie Delano, John Ridgway, Alfredo Alcalá",1988.0,Hellblazer: Original Sins,4.1,12881,12992,248,160,420,2446,4840,5126,"Sequential Art,Comics,Sequential Art,Graphic Novels,Horror,Fantasy,Fiction,Graphic Novels Comics,Comics,Comic Book,Fantasy,Urban Fantasy,Fantasy,Supernatural,Superheroes,Dc Comics",256.0,both,20.0
8613,16463829,1401341764,"Jane Lynch, Lisa Dickey",2011.0,Happy Accidents: A Memoir,3.69,10824,11411,803,366,946,3363,3894,2842,"Nonfiction,Autobiography,Memoir,Biography,Humor,LGBT,Biography,Autobiography,Audiobook,Biography Memoir,Humor,Comedy,Adult",304.0,both,84.0
8615,16243683,749955910,J.D. Robb,2012.0,"Celebrity in Death (In Death, #34)",4.28,13182,17472,1112,85,301,2471,6392,8223,"Mystery,Romance,Mystery,Crime,Fiction,Romance,Romantic Suspense,Futuristic,Suspense,Science Fiction,Audiobook,Thriller",389.0,both,16.0
8617,1482372,1585678449,"Walter Moers, John Brownjohn",1999.0,"The 13½ Lives of Captain Bluebear (Zamonia, #1)",4.2,10560,13552,1039,258,607,1923,4176,6588,,,left_only,40.0
8618,1037620,140132937,Antonia Fraser,1992.0,The Wives of Henry VIII,4.15,13159,13991,350,143,338,2353,5656,5501,,,left_only,69.0
8619,15568720,61998168,Shel Silverstein,2011.0,Every Thing on It,4.39,11547,11630,533,97,247,1433,3141,6712,"Poetry,Childrens,Humor,Fiction,Childrens,Picture Books,Classics,Childrens,Middle Grade,Young Adult,Childrens,Juvenile,Kids",208.0,both,30.0
8620,2499762,394839730,Raymond Briggs,1978.0,The Snowman,4.28,13496,13726,441,141,483,2141,3561,7400,,,left_only,2.0
8621,26470551,62333046,Jay Crownover,2014.0,"Nash (Marked Men, #4)",4.21,21213,23938,1986,150,612,3634,9279,10263,,,left_only,30.0
8623,1321045,345379187,"Carl Sagan, Ann Druyan",1997.0,Billions & Billions: Thoughts on Life and Death at the Brink of the Millennium,4.26,10690,11336,366,104,295,1612,3851,5474,,,left_only,49.0
8624,6623336,399155988,John Sandford,2009.0,"Rough Country (Virgil Flowers, #3)",4.15,12594,14486,765,60,316,2468,6148,5494,,,left_only,10.0
8625,864749,449911934,John Updike,1971.0,Rabbit Redux (Rabbit Angstrom #2),3.79,11051,11727,604,269,798,3052,4564,3044,,,left_only,17.0
8626,126288,60562250,Lemony Snicket,2002.0,Lemony Snicket: The Unauthorized Autobiography (A Series of Unfortunate Events companion),3.72,14205,14992,571,372,1415,4415,4558,4232,,,left_only,22.0
8628,45486802,1250067847,Gregg Hurwitz,2016.0,"Orphan X (Orphan X, #1)",4.08,10320,14983,1971,188,539,2559,6349,5348,,,left_only,47.0
8631,3351575,752858637,Robert Ludlum,1973.0,The Matlock Paper,3.86,11118,11491,75,92,521,3305,4595,2978,,,left_only,11.0
8632,2270861,1565125525,Roland Merullo,2007.0,Breakfast with Buddha,3.82,8634,11499,1814,171,774,2923,4692,2939,,,left_only,36.0
8634,22012689,1627761314,"Ibraheem Abbas, إبراهيم عباس, Yasser Bahjatt",2013.0,حوجن [Ḥawjan],3.75,10203,10577,1590,945,1121,1951,2206,4354,,,left_only,9.0
8635,2918547,140294295,Bernard Cornwell,1988.0,"Sharpe's Rifles (Sharpe, #6)",4.21,10342,11557,303,26,181,1805,4857,4688,,,left_only,9.0
8636,2799032,345479335,R.A. Salvatore,1999.0,"Vector Prime (Star Wars: The New Jedi Order, #1)",3.79,10769,12125,336,408,891,3117,4131,3578,,,left_only,13.0
8637,944240,60519568,Scott Westerfeld,2005.0,"Touching Darkness (Midnighters, #2)",3.89,16168,17422,784,164,912,4709,6581,5056,,,left_only,13.0
8638,3587409,1416593381,Lisa Lutz,2009.0,"Revenge of the Spellmans (The Spellmans, #3)",4.14,14258,15174,954,176,359,2481,6382,5776,,,left_only,21.0
8639,21536784,1594205345,Charlie LeDuff,2013.0,Detroit: An American Autopsy,3.95,9860,11103,1692,172,499,2343,4785,3304,"Nonfiction,History,Autobiography,Memoir,Politics,Sociology,Writing,Journalism,Audiobook,Biography,North American Hi...,American History,The United States Of America",304.0,both,47.0
8641,23581990,174348495X,C.S. Pacat,2016.0,"Kings Rising (Captive Prince, #3)",4.5,14210,17960,3003,140,340,1429,4555,11496,"Fantasy,Romance,LGBT,Romance,M M Romance,Adult,Fiction,Historical,GLBT,Queer,New Adult,Fantasy,High Fantasy",385.0,both,23.0
8643,3981652,60082097,Philip Reeve,2001.0,"Mortal Engines (The Hungry City Chronicles, #1)",3.98,12868,14520,1127,242,760,2971,5583,4964,,,left_only,50.0
8644,15303665,1846058317,"James Patterson, Mark Pearson",2011.0,Private London (Private #4),3.75,9922,12899,891,209,944,3825,4836,3085,"Mystery,Fiction,Thriller,Mystery,Crime,Thriller,Mystery Thriller,Suspense,Mystery,Detective,Audiobook,Adult,Mystery,Murder Mystery",357.0,both,29.0
8645,6853921,451463072,Faith Hunter,2010.0,"Blood Cross (Jane Yellowrock, #2)",4.13,16307,18017,626,141,514,3225,7051,7086,,,left_only,21.0
8648,225642,439673631,"Bernadette Rossetti-Shustak, Caroline Jayne Church",2005.0,I Love You Through and Through,4.39,10808,10865,290,125,289,1320,2628,6503,,,left_only,8.0
8649,41907960,525954562,Lisa Gardner,2015.0,"Crash & Burn (Tessa Leoni, #3)",4.0,8644,12071,1371,132,522,2519,4995,3903,,,left_only,15.0
8650,169058,1401211038,"Jim Krueger, Alex Ross, Doug Braithwaite",2006.0,"Justice, Volume 1",4.14,10232,10413,96,121,462,1882,3292,4656,,,left_only,14.0
